order_id,user_id,status,gender,created_at,returned_at,shipped_at,delivered_at,num_of_item
118675,94848,Complete,F,2023-02-05 12:47:00 UTC,,2023-02-05 17:44:00 UTC,2023-02-09 21:14:00 UTC,2
118677,94848,Complete,F,2023-06-24 12:47:00 UTC,,2023-06-26 04:07:00 UTC,2023-06-28 07:51:00 UTC,1
118720,94879,Complete,F,2023-01-29 05:47:00 UTC,,2023-02-01 03:07:00 UTC,2023-02-01 05:58:00 UTC,1
118835,94978,Complete,F,2023-05-02 14:05:00 UTC,,2023-05-03 17:21:00 UTC,2023-05-04 22:25:00 UTC,4
118844,94985,Complete,F,2023-02-02 13:04:00 UTC,,2023-02-02 13:55:00 UTC,2023-02-05 00:36:00 UTC,1
118983,95096,Complete,F,2023-04-22 02:00:00 UTC,,2023-04-24 07:32:00 UTC,2023-04-26 18:27:00 UTC,4
118998,95107,Complete,F,2023-01-18 01:32:00 UTC,,2023-01-18 05:34:00 UTC,2023-01-21 12:12:00 UTC,1
119228,95303,Complete,F,2023-06-26 15:41:00 UTC,,2023-06-27 16:09:00 UTC,2023-06-28 01:23:00 UTC,4
119498,95531,Complete,F,2023-03-18 12:33:00 UTC,,2023-03-19 20:48:00 UTC,2023-03-22 07:49:00 UTC,4
119505,95532,Complete,F,2023-02-04 03:36:00 UTC,,2023-02-05 02:35:00 UTC,2023-02-06 14:35:00 UTC,1
119541,95555,Complete,F,2023-05-08 17:20:00 UTC,,2023-05-09 20:13:00 UTC,2023-05-14 04:35:00 UTC,4
119858,95816,Complete,F,2023-06-21 00:10:00 UTC,,2023-06-23 19:55:00 UTC,2023-06-26 15:50:00 UTC,1
119865,95821,Complete,F,2023-03-20 10:24:00 UTC,,2023-03-21 02:33:00 UTC,2023-03-21 17:45:00 UTC,2
119879,95833,Complete,F,2023-03-25 08:50:00 UTC,,2023-03-25 21:05:00 UTC,2023-03-29 22:22:00 UTC,1
120214,96114,Complete,F,2023-02-15 18:34:00 UTC,,2023-02-18 08:13:00 UTC,2023-02-20 19:02:00 UTC,1
120263,96157,Complete,F,2023-06-23 06:38:00 UTC,,2023-06-25 08:48:00 UTC,2023-06-26 17:48:00 UTC,4
120309,96192,Complete,F,2023-03-11 18:43:00 UTC,,2023-03-14 12:31:00 UTC,2023-03-18 03:16:00 UTC,1
120372,96250,Complete,F,2023-05-28 00:24:00 UTC,,2023-05-29 07:27:00 UTC,2023-06-03 04:40:00 UTC,1
120661,96486,Complete,F,2023-01-10 07:29:00 UTC,,2023-01-10 19:21:00 UTC,2023-01-14 20:45:00 UTC,1
120697,96516,Complete,F,2023-05-07 12:53:00 UTC,,2023-05-09 13:58:00 UTC,2023-05-12 02:35:00 UTC,1
120719,96527,Complete,F,2023-04-02 02:32:00 UTC,,2023-04-04 08:37:00 UTC,2023-04-08 02:32:00 UTC,2
121034,96774,Complete,F,2023-04-30 15:09:00 UTC,,2023-04-30 22:15:00 UTC,2023-05-02 01:11:00 UTC,1
121074,96805,Complete,F,2023-02-09 06:32:00 UTC,,2023-02-10 05:34:00 UTC,2023-02-10 19:13:00 UTC,1
121098,96820,Complete,F,2023-06-22 02:14:00 UTC,,2023-06-24 16:38:00 UTC,2023-06-26 11:33:00 UTC,2
121165,96876,Complete,F,2023-02-24 11:46:00 UTC,,2023-02-25 10:34:00 UTC,2023-03-01 05:56:00 UTC,1
121201,96907,Complete,F,2023-05-29 10:27:00 UTC,,2023-05-30 12:25:00 UTC,2023-05-30 14:45:00 UTC,1
121219,96928,Complete,F,2023-03-26 10:00:00 UTC,,2023-03-29 03:50:00 UTC,2023-04-01 07:22:00 UTC,1
121268,96971,Complete,F,2023-06-15 12:09:00 UTC,,2023-06-16 06:38:00 UTC,2023-06-19 21:42:00 UTC,1
121388,97071,Complete,F,2023-05-22 06:50:00 UTC,,2023-05-23 08:02:00 UTC,2023-05-27 15:43:00 UTC,2
121410,97089,Complete,F,2023-06-09 16:02:00 UTC,,2023-06-11 18:09:00 UTC,2023-06-15 16:22:00 UTC,3
121533,97195,Complete,F,2023-06-15 06:11:00 UTC,,2023-06-17 01:59:00 UTC,2023-06-18 09:53:00 UTC,2
121593,97242,Complete,F,2023-05-20 04:46:00 UTC,,2023-05-22 05:17:00 UTC,2023-05-24 12:33:00 UTC,1
121659,97304,Complete,F,2023-02-26 00:22:00 UTC,,2023-02-28 02:27:00 UTC,2023-03-02 22:19:00 UTC,2
121831,97442,Complete,F,2023-02-18 11:03:00 UTC,,2023-02-20 14:29:00 UTC,2023-02-22 09:01:00 UTC,3
121841,97450,Complete,F,2023-03-05 02:10:00 UTC,,2023-03-06 17:30:00 UTC,2023-03-06 20:16:00 UTC,1
121857,97463,Complete,F,2023-02-15 06:17:00 UTC,,2023-02-15 16:32:00 UTC,2023-02-19 14:49:00 UTC,1
121922,97513,Complete,F,2023-03-16 01:58:00 UTC,,2023-03-16 22:11:00 UTC,2023-03-20 21:33:00 UTC,1
121998,97562,Complete,F,2023-04-21 02:55:00 UTC,,2023-04-21 07:26:00 UTC,2023-04-25 08:58:00 UTC,1
122026,97589,Complete,F,2023-01-14 10:48:00 UTC,,2023-01-15 15:15:00 UTC,2023-01-17 16:23:00 UTC,1
122090,97633,Complete,F,2023-02-27 04:59:00 UTC,,2023-03-01 04:15:00 UTC,2023-03-04 07:41:00 UTC,1
122181,97711,Complete,F,2023-03-24 06:06:00 UTC,,2023-03-24 10:10:00 UTC,2023-03-28 10:15:00 UTC,1
122555,98022,Complete,F,2023-04-01 14:37:00 UTC,,2023-04-04 00:17:00 UTC,2023-04-07 18:31:00 UTC,1
122702,98134,Complete,F,2023-04-26 18:14:00 UTC,,2023-04-28 11:36:00 UTC,2023-05-02 10:37:00 UTC,1
122785,98196,Complete,F,2023-01-09 03:39:00 UTC,,2023-01-10 20:54:00 UTC,2023-01-12 20:42:00 UTC,2
122843,98237,Complete,F,2023-02-22 08:25:00 UTC,,2023-02-24 09:43:00 UTC,2023-02-27 14:22:00 UTC,1
122949,98332,Complete,F,2023-03-28 17:30:00 UTC,,2023-03-30 03:55:00 UTC,2023-04-01 18:27:00 UTC,1
123248,98575,Complete,F,2023-01-24 01:44:00 UTC,,2023-01-26 15:54:00 UTC,2023-01-26 22:30:00 UTC,3
123293,98606,Complete,F,2023-04-26 12:42:00 UTC,,2023-04-28 14:45:00 UTC,2023-05-01 06:23:00 UTC,3
123307,98621,Complete,F,2023-02-02 06:56:00 UTC,,2023-02-04 07:22:00 UTC,2023-02-05 02:45:00 UTC,1
123371,98666,Complete,F,2023-01-27 12:55:00 UTC,,2023-01-28 12:59:00 UTC,2023-01-28 17:52:00 UTC,1
123387,98676,Complete,F,2023-03-05 18:10:00 UTC,,2023-03-06 14:29:00 UTC,2023-03-06 20:20:00 UTC,4
123442,98712,Complete,F,2023-03-24 16:53:00 UTC,,2023-03-25 13:25:00 UTC,2023-03-26 15:47:00 UTC,1
123497,98754,Complete,F,2023-05-05 04:30:00 UTC,,2023-05-07 04:45:00 UTC,2023-05-07 19:46:00 UTC,3
123701,98902,Complete,F,2023-06-24 11:03:00 UTC,,2023-06-26 23:30:00 UTC,2023-06-27 10:03:00 UTC,1
123795,98980,Complete,F,2023-01-27 02:00:00 UTC,,2023-01-28 16:12:00 UTC,2023-01-30 11:40:00 UTC,1
123954,99108,Complete,F,2023-01-28 02:02:00 UTC,,2023-01-29 00:23:00 UTC,2023-02-02 07:51:00 UTC,1
124158,99262,Complete,F,2023-02-13 08:37:00 UTC,,2023-02-14 01:07:00 UTC,2023-02-15 10:42:00 UTC,1
124207,99303,Complete,F,2023-05-17 17:33:00 UTC,,2023-05-20 02:34:00 UTC,2023-05-20 04:17:00 UTC,2
124289,99356,Complete,F,2023-04-04 18:29:00 UTC,,2023-04-07 04:48:00 UTC,2023-04-10 03:18:00 UTC,1
124389,99432,Complete,F,2023-04-28 06:16:00 UTC,,2023-04-29 12:43:00 UTC,2023-05-01 16:33:00 UTC,1
124431,99459,Complete,F,2023-02-08 18:16:00 UTC,,2023-02-11 15:18:00 UTC,2023-02-16 04:17:00 UTC,1
124457,99479,Complete,F,2023-02-20 08:17:00 UTC,,2023-02-22 10:16:00 UTC,2023-02-24 11:09:00 UTC,2
124480,99494,Complete,F,2023-01-31 05:58:00 UTC,,2023-02-02 22:06:00 UTC,2023-02-04 23:12:00 UTC,1
124520,99532,Complete,F,2023-05-18 04:58:00 UTC,,2023-05-21 01:52:00 UTC,2023-05-21 05:09:00 UTC,1
124575,99576,Complete,F,2023-03-24 05:58:00 UTC,,2023-03-24 19:54:00 UTC,2023-03-25 22:53:00 UTC,3
124664,99638,Complete,F,2023-03-14 18:21:00 UTC,,2023-03-15 13:43:00 UTC,2023-03-17 15:59:00 UTC,1
124824,99768,Complete,F,2023-02-12 04:32:00 UTC,,2023-02-13 22:41:00 UTC,2023-02-15 10:35:00 UTC,1
124842,99782,Complete,F,2023-05-11 13:00:00 UTC,,2023-05-14 12:33:00 UTC,2023-05-15 00:18:00 UTC,2
124873,99807,Complete,F,2023-04-30 15:24:00 UTC,,2023-05-01 07:50:00 UTC,2023-05-03 14:42:00 UTC,1
124905,99828,Complete,F,2023-06-06 07:23:00 UTC,,2023-06-07 17:05:00 UTC,2023-06-07 19:08:00 UTC,2
124913,99835,Complete,F,2023-02-12 07:20:00 UTC,,2023-02-14 18:14:00 UTC,2023-02-18 16:29:00 UTC,2
125049,99951,Complete,F,2023-03-05 12:15:00 UTC,,2023-03-06 23:46:00 UTC,2023-03-11 15:21:00 UTC,3
120,90,Processing,F,2023-02-05 07:34:00 UTC,,,,1
139,106,Processing,F,2023-01-16 12:35:00 UTC,,,,1
201,151,Processing,F,2023-03-16 17:21:00 UTC,,,,1
428,331,Processing,F,2023-03-10 16:49:00 UTC,,,,1
440,338,Processing,F,2023-04-10 11:20:00 UTC,,,,1
616,477,Processing,F,2023-06-05 08:36:00 UTC,,,,1
638,495,Processing,F,2023-06-19 06:00:00 UTC,,,,3
640,496,Processing,F,2023-01-03 08:27:00 UTC,,,,1
899,714,Processing,F,2023-06-01 11:01:00 UTC,,,,1
1057,841,Processing,F,2023-04-26 02:59:00 UTC,,,,2
1068,850,Processing,F,2023-01-30 08:29:00 UTC,,,,3
1116,892,Processing,F,2023-01-14 01:30:00 UTC,,,,2
1184,954,Processing,F,2023-06-24 06:25:00 UTC,,,,1
1300,1041,Processing,F,2023-05-20 06:21:00 UTC,,,,1
1348,1085,Processing,F,2023-06-11 03:02:00 UTC,,,,1
1617,1300,Processing,F,2023-02-22 01:10:00 UTC,,,,1
1809,1440,Processing,F,2023-01-03 09:17:00 UTC,,,,1
2060,1641,Processing,F,2023-02-09 00:50:00 UTC,,,,2
2291,1819,Processing,F,2023-04-02 03:40:00 UTC,,,,1
2293,1819,Processing,F,2023-04-17 03:40:00 UTC,,,,1
2426,1931,Processing,F,2023-01-08 15:38:00 UTC,,,,1
2455,1958,Processing,F,2023-02-01 17:55:00 UTC,,,,2
2558,2040,Processing,F,2023-05-17 10:48:00 UTC,,,,3
2721,2175,Processing,F,2023-01-13 13:51:00 UTC,,,,1
2760,2202,Processing,F,2023-05-19 02:30:00 UTC,,,,1
2879,2296,Processing,F,2023-03-09 06:06:00 UTC,,,,1
2892,2310,Processing,F,2023-02-19 05:49:00 UTC,,,,1
2898,2313,Processing,F,2023-02-19 17:03:00 UTC,,,,1
2930,2345,Processing,F,2023-03-16 15:50:00 UTC,,,,1
3121,2505,Processing,F,2023-04-22 12:56:00 UTC,,,,1
3135,2517,Processing,F,2023-01-10 13:30:00 UTC,,,,1
3149,2530,Processing,F,2023-05-31 05:08:00 UTC,,,,2
3282,2635,Processing,F,2023-02-04 06:53:00 UTC,,,,1
3392,2732,Processing,F,2023-04-11 09:04:00 UTC,,,,1
3539,2854,Processing,F,2023-06-20 04:04:00 UTC,,,,1
3700,2993,Processing,F,2023-03-03 09:35:00 UTC,,,,3
3784,3058,Processing,F,2023-06-03 00:07:00 UTC,,,,4
3800,3070,Processing,F,2023-01-25 11:11:00 UTC,,,,1
3807,3074,Processing,F,2023-06-25 00:29:00 UTC,,,,1
3907,3153,Processing,F,2023-03-05 18:26:00 UTC,,,,2
4025,3245,Processing,F,2023-01-25 06:33:00 UTC,,,,1
4047,3263,Processing,F,2023-06-16 03:37:00 UTC,,,,2
4268,3441,Processing,F,2023-06-12 00:27:00 UTC,,,,1
4415,3558,Processing,F,2023-05-23 16:57:00 UTC,,,,1
4441,3576,Processing,F,2023-02-09 01:07:00 UTC,,,,1
4454,3584,Processing,F,2023-05-25 13:27:00 UTC,,,,4
4639,3746,Processing,F,2023-06-23 08:10:00 UTC,,,,2
4826,3903,Processing,F,2023-06-26 14:14:00 UTC,,,,1
4875,3941,Processing,F,2023-01-28 05:14:00 UTC,,,,1
4982,4012,Processing,F,2023-05-28 04:47:00 UTC,,,,4
5087,4082,Processing,F,2023-06-05 13:19:00 UTC,,,,2
5149,4123,Processing,F,2023-02-12 02:34:00 UTC,,,,1
5339,4279,Processing,F,2023-03-14 03:33:00 UTC,,,,1
5397,4321,Processing,F,2023-03-18 04:13:00 UTC,,,,1
5454,4373,Processing,F,2023-01-06 07:13:00 UTC,,,,2
5518,4428,Processing,F,2023-03-23 16:18:00 UTC,,,,1
5603,4506,Processing,F,2023-06-03 09:44:00 UTC,,,,1
5754,4644,Processing,F,2023-06-05 17:54:00 UTC,,,,1
5818,4699,Processing,F,2023-06-17 01:54:00 UTC,,,,1
5921,4771,Processing,F,2023-02-28 10:13:00 UTC,,,,2
5954,4815,Processing,F,2023-02-09 04:10:00 UTC,,,,2
5999,4851,Processing,F,2023-06-13 05:49:00 UTC,,,,4
6587,5331,Processing,F,2023-05-23 01:06:00 UTC,,,,3
6626,5364,Processing,F,2023-06-10 11:37:00 UTC,,,,2
6739,5466,Processing,F,2023-05-14 17:45:00 UTC,,,,2
7088,5747,Processing,F,2023-03-29 14:07:00 UTC,,,,2
7116,5766,Processing,F,2023-05-23 11:13:00 UTC,,,,2
7122,5772,Processing,F,2023-05-30 05:24:00 UTC,,,,1
7203,5842,Processing,F,2023-04-11 06:20:00 UTC,,,,1
7229,5862,Processing,F,2023-04-25 18:14:00 UTC,,,,1
7369,5965,Processing,F,2023-03-15 10:27:00 UTC,,,,1
7379,5978,Processing,F,2023-06-18 09:45:00 UTC,,,,2
7415,6005,Processing,F,2023-05-25 01:03:00 UTC,,,,1
7524,6104,Processing,F,2023-04-11 17:07:00 UTC,,,,1
7985,6492,Processing,F,2023-04-18 01:54:00 UTC,,,,2
8293,6731,Processing,F,2023-03-28 04:45:00 UTC,,,,1
8475,6864,Processing,F,2023-03-28 16:47:00 UTC,,,,1
8716,7049,Processing,F,2023-05-23 02:04:00 UTC,,,,4
8787,7099,Processing,F,2023-04-21 08:14:00 UTC,,,,2
9066,7319,Processing,F,2023-06-08 08:52:00 UTC,,,,2
9157,7388,Processing,F,2023-04-18 10:56:00 UTC,,,,3
9293,7500,Processing,F,2023-06-14 05:51:00 UTC,,,,1
9366,7563,Processing,F,2023-03-09 16:18:00 UTC,,,,1
9374,7569,Processing,F,2023-03-22 12:14:00 UTC,,,,1
9443,7620,Processing,F,2023-04-20 08:09:00 UTC,,,,1
9522,7693,Processing,F,2023-06-24 14:23:00 UTC,,,,1
9614,7774,Processing,F,2023-03-30 15:22:00 UTC,,,,3
9635,7799,Processing,F,2023-05-23 04:03:00 UTC,,,,1
9729,7879,Processing,F,2023-04-07 09:53:00 UTC,,,,1
9920,8031,Processing,F,2023-05-19 18:20:00 UTC,,,,1
9928,8040,Processing,F,2023-05-06 06:00:00 UTC,,,,1
10038,8135,Processing,F,2023-03-01 13:49:00 UTC,,,,2
10476,8488,Processing,F,2023-02-15 08:12:00 UTC,,,,1
10643,8623,Processing,F,2023-03-21 03:35:00 UTC,,,,1
10664,8638,Processing,F,2023-02-10 02:15:00 UTC,,,,1
10753,8712,Processing,F,2023-05-14 10:07:00 UTC,,,,4
10767,8721,Processing,F,2023-01-01 07:21:00 UTC,,,,1
10771,8728,Processing,F,2023-03-18 02:17:00 UTC,,,,2
10979,8884,Processing,F,2023-05-04 15:37:00 UTC,,,,2
10999,8897,Processing,F,2023-02-01 03:57:00 UTC,,,,2
11015,8914,Processing,F,2023-03-12 03:38:00 UTC,,,,2
11196,9063,Processing,F,2023-04-14 02:46:00 UTC,,,,1
11321,9173,Processing,F,2023-06-18 10:52:00 UTC,,,,1
11485,9289,Processing,F,2023-03-26 09:41:00 UTC,,,,1
11522,9322,Processing,F,2023-05-21 08:28:00 UTC,,,,4
11622,9399,Processing,F,2023-03-15 10:56:00 UTC,,,,2
11646,9420,Processing,F,2023-01-10 07:21:00 UTC,,,,2
11799,9562,Processing,F,2023-05-08 10:22:00 UTC,,,,1
11812,9569,Processing,F,2023-02-04 13:18:00 UTC,,,,1
12238,9896,Processing,F,2023-02-16 01:36:00 UTC,,,,1
12360,9999,Processing,F,2023-03-17 12:39:00 UTC,,,,2
12558,10144,Processing,F,2023-02-13 15:30:00 UTC,,,,1
12576,10163,Processing,F,2023-05-22 15:11:00 UTC,,,,4
12713,10278,Processing,F,2023-04-27 18:46:00 UTC,,,,1
12846,10376,Processing,F,2023-02-24 06:15:00 UTC,,,,2
12961,10472,Processing,F,2023-05-02 15:36:00 UTC,,,,1
13109,10590,Processing,F,2023-03-30 01:40:00 UTC,,,,1
13132,10613,Processing,F,2023-06-10 14:54:00 UTC,,,,2
13200,10668,Processing,F,2023-06-02 09:12:00 UTC,,,,1
13204,10672,Processing,F,2023-05-27 10:07:00 UTC,,,,1
13514,10920,Processing,F,2023-06-12 00:10:00 UTC,,,,1
13626,10991,Processing,F,2023-03-10 06:58:00 UTC,,,,4
13651,11005,Processing,F,2023-04-17 15:32:00 UTC,,,,1
13742,11081,Processing,F,2023-04-21 07:57:00 UTC,,,,1
13951,11239,Processing,F,2023-01-19 07:19:00 UTC,,,,1
13955,11245,Processing,F,2023-03-27 18:23:00 UTC,,,,1
13991,11276,Processing,F,2023-03-13 05:01:00 UTC,,,,3
13998,11281,Processing,F,2023-04-09 18:32:00 UTC,,,,2
13999,11282,Processing,F,2023-06-27 06:50:00 UTC,,,,1
14002,11282,Processing,F,2023-06-21 06:50:00 UTC,,,,1
14048,11324,Processing,F,2023-05-09 12:42:00 UTC,,,,1
14106,11377,Processing,F,2023-02-08 05:52:00 UTC,,,,1
14416,11652,Processing,F,2023-05-30 07:44:00 UTC,,,,1
14491,11701,Processing,F,2023-05-16 12:16:00 UTC,,,,1
14595,11778,Processing,F,2023-03-30 00:52:00 UTC,,,,2
14644,11821,Processing,F,2023-06-15 01:56:00 UTC,,,,1
14698,11859,Processing,F,2023-05-17 09:36:00 UTC,,,,1
15341,12389,Processing,F,2023-06-08 05:58:00 UTC,,,,2
15577,12575,Processing,F,2023-06-04 17:29:00 UTC,,,,1
15685,12654,Processing,F,2023-04-26 07:43:00 UTC,,,,2
15807,12746,Processing,F,2023-04-28 04:35:00 UTC,,,,3
15868,12804,Processing,F,2023-04-07 05:00:00 UTC,,,,1
15883,12814,Processing,F,2023-04-19 05:00:00 UTC,,,,1
16010,12928,Processing,F,2023-03-18 01:08:00 UTC,,,,4
16132,13014,Processing,F,2023-05-18 02:06:00 UTC,,,,4
16167,13040,Processing,F,2023-06-20 03:35:00 UTC,,,,1
16273,13131,Processing,F,2023-01-31 13:25:00 UTC,,,,1
16432,13267,Processing,F,2023-02-18 17:31:00 UTC,,,,1
16595,13395,Processing,F,2023-04-11 04:40:00 UTC,,,,2
16709,13500,Processing,F,2023-02-18 07:47:00 UTC,,,,1
16712,13501,Processing,F,2023-02-19 13:57:00 UTC,,,,4
16726,13518,Processing,F,2023-04-22 17:14:00 UTC,,,,1
16795,13568,Processing,F,2023-03-09 03:36:00 UTC,,,,3
16796,13568,Processing,F,2023-01-14 03:36:00 UTC,,,,1
17130,13838,Processing,F,2023-03-30 01:22:00 UTC,,,,2
17212,13904,Processing,F,2023-06-25 13:39:00 UTC,,,,2
17310,13993,Processing,F,2023-01-29 11:07:00 UTC,,,,1
17618,14255,Processing,F,2023-01-30 09:16:00 UTC,,,,2
17656,14284,Processing,F,2023-03-15 09:35:00 UTC,,,,1
17727,14345,Processing,F,2023-02-22 09:50:00 UTC,,,,1
17824,14414,Processing,F,2023-05-11 18:18:00 UTC,,,,1
17884,14467,Processing,F,2023-01-09 08:22:00 UTC,,,,2
17919,14498,Processing,F,2023-01-02 05:27:00 UTC,,,,1
17963,14530,Processing,F,2023-05-09 07:24:00 UTC,,,,1
18082,14626,Processing,F,2023-05-31 07:14:00 UTC,,,,2
18279,14788,Processing,F,2023-06-27 17:19:00 UTC,,,,1
18321,14818,Processing,F,2023-05-16 03:48:00 UTC,,,,1
18348,14833,Processing,F,2023-03-29 09:18:00 UTC,,,,1
18402,14872,Processing,F,2023-04-06 03:10:00 UTC,,,,1
18562,14992,Processing,F,2023-05-03 14:04:00 UTC,,,,1
18709,15103,Processing,F,2023-02-11 16:34:00 UTC,,,,1
18752,15142,Processing,F,2023-05-01 15:34:00 UTC,,,,1
18755,15145,Processing,F,2023-03-29 10:20:00 UTC,,,,1
18855,15223,Processing,F,2023-06-27 18:47:00 UTC,,,,2
18931,15295,Processing,F,2023-01-07 02:16:00 UTC,,,,1
19007,15350,Processing,F,2023-05-23 14:36:00 UTC,,,,1
19019,15361,Processing,F,2023-04-04 16:53:00 UTC,,,,1
19071,15401,Processing,F,2023-01-07 04:36:00 UTC,,,,2
19100,15416,Processing,F,2023-04-28 15:17:00 UTC,,,,1
19200,15510,Processing,F,2023-04-06 07:53:00 UTC,,,,2
19447,15712,Processing,F,2023-04-19 08:58:00 UTC,,,,1
19472,15734,Processing,F,2023-01-17 05:27:00 UTC,,,,1
19936,16105,Processing,F,2023-06-03 15:26:00 UTC,,,,1
20065,16215,Processing,F,2023-03-01 14:34:00 UTC,,,,1
20086,16231,Processing,F,2023-03-07 16:40:00 UTC,,,,1
20295,16379,Processing,F,2023-03-26 05:50:00 UTC,,,,1
20322,16406,Processing,F,2023-04-24 10:46:00 UTC,,,,4
21010,16934,Processing,F,2023-04-28 04:59:00 UTC,,,,1
21075,16988,Processing,F,2023-03-18 14:32:00 UTC,,,,2
21134,17033,Processing,F,2023-04-25 03:25:00 UTC,,,,1
21300,17175,Processing,F,2023-03-31 02:33:00 UTC,,,,2
21327,17194,Processing,F,2023-05-13 03:22:00 UTC,,,,1
21643,17454,Processing,F,2023-05-08 09:39:00 UTC,,,,1
21680,17484,Processing,F,2023-06-19 06:35:00 UTC,,,,1
21880,17660,Processing,F,2023-04-03 01:25:00 UTC,,,,2
22066,17809,Processing,F,2023-06-19 17:46:00 UTC,,,,1
22165,17889,Processing,F,2023-01-12 14:47:00 UTC,,,,2
22257,17964,Processing,F,2023-06-20 11:03:00 UTC,,,,1
22921,18473,Processing,F,2023-04-29 07:26:00 UTC,,,,1
22978,18515,Processing,F,2023-05-06 00:29:00 UTC,,,,1
23078,18600,Processing,F,2023-03-03 18:41:00 UTC,,,,1
23156,18659,Processing,F,2023-05-26 18:43:00 UTC,,,,1
23391,18868,Processing,F,2023-03-28 16:24:00 UTC,,,,4
23558,19003,Processing,F,2023-01-06 12:24:00 UTC,,,,1
23573,19019,Processing,F,2023-01-12 06:49:00 UTC,,,,1
23600,19035,Processing,F,2023-05-15 04:44:00 UTC,,,,2
23621,19049,Processing,F,2023-02-05 01:59:00 UTC,,,,2
23672,19081,Processing,F,2023-04-07 10:37:00 UTC,,,,1
23724,19126,Processing,F,2023-04-16 01:57:00 UTC,,,,2
23740,19139,Processing,F,2023-02-18 04:44:00 UTC,,,,1
23747,19142,Processing,F,2023-02-16 10:02:00 UTC,,,,1
23766,19154,Processing,F,2023-03-16 14:44:00 UTC,,,,1
23910,19272,Processing,F,2023-02-03 00:02:00 UTC,,,,1
24211,19496,Processing,F,2023-06-18 09:58:00 UTC,,,,2
24241,19513,Processing,F,2023-05-23 16:53:00 UTC,,,,1
24275,19541,Processing,F,2023-03-27 12:04:00 UTC,,,,1
24461,19688,Processing,F,2023-02-24 10:55:00 UTC,,,,2
24466,19690,Processing,F,2023-04-02 16:30:00 UTC,,,,1
24640,19832,Processing,F,2023-04-17 08:43:00 UTC,,,,1
24867,20008,Processing,F,2023-03-28 16:35:00 UTC,,,,1
24964,20086,Processing,F,2023-05-31 01:32:00 UTC,,,,1
24987,20103,Processing,F,2023-02-25 03:05:00 UTC,,,,1
25135,20222,Processing,F,2023-05-29 12:42:00 UTC,,,,1
25270,20327,Processing,F,2023-04-29 00:21:00 UTC,,,,1
25422,20445,Processing,F,2023-06-05 14:23:00 UTC,,,,1
25461,20478,Processing,F,2023-05-31 06:59:00 UTC,,,,1
26023,20967,Processing,F,2023-04-13 04:56:00 UTC,,,,3
26027,20970,Processing,F,2023-03-28 07:58:00 UTC,,,,2
26130,21060,Processing,F,2023-01-19 08:42:00 UTC,,,,3
26259,21166,Processing,F,2023-05-07 13:50:00 UTC,,,,3
26417,21296,Processing,F,2023-05-07 14:02:00 UTC,,,,1
26418,21296,Processing,F,2023-01-08 14:02:00 UTC,,,,2
26420,21296,Processing,F,2023-02-06 14:02:00 UTC,,,,1
26475,21343,Processing,F,2023-01-18 06:22:00 UTC,,,,1
26509,21366,Processing,F,2023-06-06 03:47:00 UTC,,,,1
26606,21441,Processing,F,2023-05-08 00:47:00 UTC,,,,2
26741,21549,Processing,F,2023-03-14 17:25:00 UTC,,,,3
26764,21568,Processing,F,2023-04-10 00:49:00 UTC,,,,1
26944,21692,Processing,F,2023-01-25 10:28:00 UTC,,,,1
26972,21712,Processing,F,2023-04-07 06:05:00 UTC,,,,1
27020,21742,Processing,F,2023-05-11 00:24:00 UTC,,,,2
27143,21835,Processing,F,2023-02-19 04:39:00 UTC,,,,1
27329,21974,Processing,F,2023-04-17 10:19:00 UTC,,,,2
27373,22004,Processing,F,2023-01-04 08:44:00 UTC,,,,1
27495,22115,Processing,F,2023-03-16 16:48:00 UTC,,,,1
27571,22165,Processing,F,2023-03-30 15:50:00 UTC,,,,1
27603,22189,Processing,F,2023-04-19 09:42:00 UTC,,,,1
27655,22237,Processing,F,2023-06-26 05:10:00 UTC,,,,1
27864,22406,Processing,F,2023-06-28 00:16:00 UTC,,,,1
27909,22435,Processing,F,2023-01-06 09:31:00 UTC,,,,4
27954,22463,Processing,F,2023-03-06 11:07:00 UTC,,,,2
28010,22507,Processing,F,2023-06-24 05:39:00 UTC,,,,1
28087,22573,Processing,F,2023-04-22 16:57:00 UTC,,,,1
28121,22597,Processing,F,2023-05-27 04:10:00 UTC,,,,2
28171,22643,Processing,F,2023-02-26 02:23:00 UTC,,,,1
28310,22742,Processing,F,2023-02-14 07:06:00 UTC,,,,1
28437,22850,Processing,F,2023-03-01 12:38:00 UTC,,,,1
28590,22970,Processing,F,2023-03-03 11:54:00 UTC,,,,1
28614,22986,Processing,F,2023-01-02 15:12:00 UTC,,,,1
28861,23166,Processing,F,2023-01-23 15:15:00 UTC,,,,1
28906,23198,Processing,F,2023-03-17 11:34:00 UTC,,,,1
29117,23349,Processing,F,2023-01-10 00:12:00 UTC,,,,1
29129,23355,Processing,F,2023-03-29 14:34:00 UTC,,,,1
29237,23436,Processing,F,2023-02-14 13:17:00 UTC,,,,2
29294,23491,Processing,F,2023-06-16 07:05:00 UTC,,,,1
29450,23606,Processing,F,2023-03-25 07:02:00 UTC,,,,1
29512,23663,Processing,F,2023-03-05 18:25:00 UTC,,,,1
29685,23806,Processing,F,2023-05-19 13:11:00 UTC,,,,2
29934,23997,Processing,F,2023-06-05 16:46:00 UTC,,,,1
29986,24037,Processing,F,2023-05-29 11:44:00 UTC,,,,1
29997,24046,Processing,F,2023-05-14 16:34:00 UTC,,,,1
